folder,start_frame,end_frame,label,commentary,username,source_file,duration_sec
2021.06.14.14.03.45_veh-38_02007_02072,107,271,prepare to make the left turn but let the two cars pass through,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,16.4
2021.10.11.02.57.41_veh-50_00704_00776,28,336,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,30.8
2021.07.09.01.37.16_veh-26_02856_02932,26,292,make the left turn when the light turns green,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,26.6
2021.10.01.17.52.06_veh-28_00675_00737,36,205,make a right turn when the light turns green,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,16.9
2021.06.23.16.54.19_veh-35_01277_01592,830,1487,make a left turn when the light goes green and go staight,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,65.7
2021.07.09.16.12.19_veh-26_05071_05149,61,242,make a left turn when all people have crossed the road and when the light is green,Both,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,18.1
2021.09.15.16.17.26_veh-28_00586_00712,170,392,before approaching the stopsign move over more on the right side to let the truck complete his turn,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,22.2
2021.06.09.17.23.18_veh-38_04286_04521,385,872,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,48.7
2021.06.23.18.23.38_veh-26_01769_01925,111,744,"after the third sotplight, turn into the right lane and make the right turn into the resort entrance",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,63.3
2021.07.09.17.06.37_veh-35_00049_00237,37,788,follow the path of the car in front of you,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,75.1
2021.09.15.15.34.53_veh-28_01133_01234,278,430,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,15.2
2021.09.15.14.50.05_veh-28_02133_02222,209,426,make the same left turn from the place where the truck is coming out of,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,21.7
2021.09.15.13.52.55_veh-39_00371_00631,160,381,at the intersection make a right turn,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,22.1
2021.06.14.19.22.11_veh-38_01400_01469,71,338,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,26.7
2021.05.12.23.36.44_veh-35_01133_01535,673,1664,exit out and be in the middle lane to make the left turn when you approach the stoplight,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,99.1
2021.07.16.18.06.21_veh-38_03733_04300,2028,2498,keep following the white vehicle that is ahead of you,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,47.0
2021.07.09.01.37.16_veh-26_02856_02932,120,279,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,15.9
2021.06.09.14.58.55_veh-35_04360_04484,31,240,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,20.9
2021.10.01.15.32.11_veh-28_01000_01136,239,642,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,40.3
2021.10.11.02.57.41_veh-50_01343_01501,221,379,make the second left turn,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,15.8
2021.06.14.18.42.45_veh-12_05170_05261,13,339,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,32.6
2021.06.14.19.22.11_veh-38_01134_01389,755,1143,make a left turn when the light goes green,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,38.8
2021.08.17.16.48.45_veh-43_00114_00415,81,762,at the end of the road make a left turn when no cars are coming from either side,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,68.1
2021.06.14.19.22.11_veh-38_00675_00889,440,1016,"after passing the first intersection, switch into the right lane and go straight.",Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,57.6
2021.10.01.19.16.42_veh-28_02011_02410,25,1932,"at the fifth stoplight make a left turn. then at the stopsign make a left turn. after passing the intersection, switch into the left lane and make a left turn. then at the end of the road when you approach the sotplight, make the right turn and then switch into the left lane and go straight",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,190.7
2021.10.01.18.26.05_veh-28_00949_01041,79,416,follow the path of the white truck in front of you,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,33.7
2021.06.09.14.50.36_veh-26_01037_01113,49,267,after passing the intersection switch into the right lane,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,21.8
2021.09.15.15.34.53_veh-28_01533_01596,94,249,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,15.5
2021.06.23.20.00.35_veh-35_00130_00949,187,547,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,36.0
2021.07.16.23.22.27_veh-14_04496_06203,349,1966,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,161.7
2021.10.06.13.21.47_veh-28_00016_00086,23,229,when you see the white parked truck ahead of you move over to the left side,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,20.6
2021.06.23.20.00.35_veh-35_04162_04257,214,415,stop at the intersection to let the pedestrians walk through the crosswalk. make the right turn when no cars are coming from the left side or if there are no pedestrians,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,20.1
2021.06.09.18.23.43_veh-35_03967_05057,1286,2100,"go into the right turning lane and make the right turn. go to the front entrance of the building and temporarily park in front of the grey minivan that is unloading the luggage. after the taxi cab from your back left side passes you, go back onto the road toward the exit and into the second left turning lane.",Both,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,81.4
2021.08.17.13.15.12_veh-45_00819_00884,43,302,when you approach the stopsign make a left turn,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,25.9
2021.07.16.18.49.56_veh-26_00833_03384,330,2295,"switch to the right lane. when you pass three intersections, make a right lane switch again. follow the honda in front of you and make the same turn, then switch into the left lane. follow the black vehicle in front of you and make the same turn. keep following it through the exit and the exit turn",Both,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,196.5
2021.10.01.17.52.06_veh-28_01622_01687,18,315,make a right turn at the intersection then a left turn at the stoplight and then another right turn when you can,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,29.7
2021.08.17.14.45.12_veh-42_01866_01999,106,561,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,45.5
2021.06.09.14.58.55_veh-35_02861_03037,610,820,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,21.0
2021.09.15.13.16.40_veh-28_01817_01902,32,401,"make a right turn. when you approach the yellow trucks in front of you, slowly pass through on the right side",Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,36.9
2021.07.16.00.51.05_veh-17_00023_01331,1260,2153,switch to the left lane and go straight,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,89.3
2021.06.09.14.50.36_veh-26_05225_05311,174,347,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,17.3
2021.06.09.18.23.43_veh-35_01416_01573,368,646,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,27.8
2021.06.14.18.42.45_veh-12_01253_01334,76,318,follow the vehicle in front of you,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,24.2
2021.06.23.14.58.13_veh-35_01831_02026,375,610,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,23.5
2021.06.09.20.26.11_veh-35_00540_00789,428,998,after passing the intersection make a lane change to the right,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,57.0
2021.06.09.11.54.15_veh-12_03917_04069,81,348,"after passing the intersection, switch to the right lane ",Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,26.7
2021.10.11.02.57.41_veh-50_00029_00134,44,405,"once you make the left turn, switch to the right lane",Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,36.1
2021.07.16.00.24.14_veh-38_00367_01154,1663,2332,after passing the intersection switch to the right lane,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,66.9
2021.07.16.18.06.21_veh-38_05338_05486,96,702,at the intersection make a right turn. then switch to the left lane and go straight. make the first left turn after the stopsign.,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,60.6
2021.06.14.18.13.35_veh-26_00954_01050,253,445,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,19.2
2021.06.14.13.28.41_veh-12_00005_00158,137,416,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,27.9
2021.09.15.13.12.49_veh-39_00541_00634,45,342,make a left turn once no cars are oncoming. after passing the first intersection switch to the right lane,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,29.7
2021.08.17.18.44.32_veh-08_00586_00848,701,902,make the first left after the stopsign,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,20.1
2021.06.14.16.32.09_veh-35_02435_02526,56,263,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,20.7
2021.09.15.16.51.15_veh-28_01225_01302,101,324,"make a right at the stopsign. slow down before you come across the crosswalk to allow the pedestrians to pass, then proceed forward, move over to the left when you are near the truck in front of you to avoid hitting it and then go back into the original lane",Both,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,22.3
2021.10.01.18.26.05_veh-28_01081_01159,152,365,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,21.3
2021.10.06.17.08.46_veh-28_01626_01702,4,332,make a elft turn at this stopright and also the next stoplight. switch to the right lane after the second turn.,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,32.8
2021.06.23.20.43.31_veh-16_00238_00577,4,1450,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,144.6
2021.06.09.17.23.18_veh-38_00609_00762,267,432,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,16.5
2021.07.16.23.22.27_veh-14_03844_04474,1182,1557," make a right turn at this intersection, then enter through the left side and park behind the white vehicle.",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,37.5
2021.07.16.16.08.35_veh-35_02397_02540,376,558,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,18.2
2021.09.15.14.27.22_veh-39_00868_01125,12,1261,make the right turn when you approach a stopsign. then make a left turn at the next stopsign. then make a right at the next intersection,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,124.9
2021.06.23.21.56.29_veh-35_01603_02401,854,2506,"make a right lane switch after the third intersection, then enter to the entrance of the resort and casino and exit through it",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,165.2
2021.10.11.02.57.41_veh-50_01522_02088,449,1173,"at the first two stopsigns, make a left turn. then when the left turning lane appears, enter it and make the left turn. then make the third left",Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,72.4
2021.06.09.14.50.36_veh-26_05225_05311,56,267,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,21.1
2021.10.11.08.31.07_veh-50_01184_01318,0,378,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,37.8
2021.08.17.18.11.12_veh-08_00234_00611,181,1794,"when you approach the stoplight, make a left turn. then at the next intersection, make a left lane into hot metal bridge.",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,161.3
2021.07.09.20.26.06_veh-35_01768_02782,1394,1769,switch into the right lane behind the black vehicle ,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,37.5
2021.06.23.17.31.36_veh-16_01812_01883,0,279,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,27.9
2021.10.06.14.31.13_veh-28_00362_00475,69,549,stay on the left side of the road to avoid the parked vehicles on the right and make a left turn when you approach the stopsign.,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,48.0
2021.10.01.18.26.05_veh-28_00949_01041,4,452,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,44.8
2021.10.01.17.52.06_veh-28_00098_00211,244,430,when you see the stopped white vehicle ahead of you switch to the right lane,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,18.6
2021.06.09.12.51.31_veh-35_00540_00631,230,412,make a left turn when the light turns green,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,18.2
2021.06.14.17.26.26_veh-38_00955_01067,315,483,when you pass the intersection switch to the right lane when the taxicab passes,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,16.8
2021.10.11.07.12.18_veh-50_00866_01534,349,1126,"make a lft turn and go straight. make a right lane switch when you see the trafic cones behind the vehicle, then come back to the original lane to make the left turn toward one-north park and make the next left",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,77.7
2021.06.09.12.39.51_veh-26_05332_05540,216,557,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,34.1
2021.09.15.13.12.49_veh-39_00135_00467,582,1420,follow the vehicle ahead of you. make the right turn and move into the far right lane and go straight. at the stopsign make a left turn,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,83.8
2021.08.17.18.43.12_veh-43_01390_01589,207,404,at the second stopsign make a left turn,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,19.7
2021.08.17.18.13.38_veh-45_00016_00127,1,157,and the stopsign make a right turn and go straight,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,15.6
2021.05.12.19.36.12_veh-35_01179_01278,32,460,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,42.8
2021.06.09.18.23.43_veh-35_01939_02025,37,420,,Non-Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,38.3
2021.06.14.13.28.41_veh-12_04719_04892,45,772,follow the vehicle in front of you and complete the left turn and enter into a lane left form it,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,72.7
2021.10.06.14.31.13_veh-28_01388_01849,1098,1829,complete the right turn when no pedestrians are crossing and go straight,Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,73.1
2021.06.14.16.32.09_veh-35_01781_02379,1810,2538,"make the right turn, switch into the left lane, slow down before the crosswalk to allow the pedestrians to cross. make the first left after the stopsign",Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,72.8
2021.06.14.16.32.09_veh-35_03803_04103,656,1109,"follow the vehicle ahead of you, make the same left turn ",Dynamic Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,45.3
2021.06.14.14.25.15_veh-26_03964_04278,96,1529,"after passing the third intersection , switch into the right lane. then make a right turn in the next intersection, switch to the left lane and enter into luxor las vegas",Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,143.3
2021.06.09.14.58.55_veh-35_03811_03916,109,437,make the first left after the stopsign,Static Referential,parthib,./staging/parthib_submissions2 - Parthib Roy.csv,32.8
